entry_id,true_annotation_type,score,matched_iou,n_gt_in_image,matched_unique_base
5007_1_det0,arrow,0.4147,0.5759,1,5007_1_3
5007_1_det1,freeform_bbox,0.4402,0.0000,1,
5007_1_det2,number_letter,0.3671,0.0000,1,
5007_1_det3,number_letter,0.3279,0.0000,1,
5019_2_det0,number_letter,0.3152,0.0000,1,
5019_2_det1,number_letter,0.3021,0.0000,1,
5019_2_det2,number_letter,0.2865,0.0000,1,
5019_2_det3,arrow,0.3164,0.1385,1,5019_2_6
5019_2_det4,number_letter,0.2648,0.0000,1,
5027_0_det0,freeform_bbox,0.4083,0.0000,1,
5027_0_det1,arrow,0.3796,0.0000,1,
5027_2_det0,arrow,0.4835,0.5706,1,5027_2_8
5027_2_det1,number_letter,0.5458,0.0000,1,
5027_2_det2,freeform_bbox,0.4071,0.0000,1,
5027_2_det3,number_letter,0.3300,0.0000,1,
5027_3_det0,arrow,0.5030,0.5153,1,5027_3_12
5027_3_det1,freeform_bbox,0.3450,0.0171,1,5027_3_12
5027_3_det2,number_letter,0.3277,0.0000,1,
5027_3_det4,number_letter,0.2996,0.0000,1,
5029_3_det0,arrow,0.4767,0.0000,2,
5029_3_det1,number_letter,0.3196,0.0000,2,
5029_3_det2,number_letter,0.2611,0.0000,2,
5044_0_det0,number_letter,0.3145,0.0000,1,
5044_0_det1,freeform_bbox,0.3138,0.0000,1,
5044_0_det2,number_letter,0.2989,0.0000,1,
5044_0_det3,number_letter,0.2872,0.0000,1,
5044_0_det4,number_letter,0.2625,0.0000,1,
5044_0_det5,number_letter,0.2629,0.0000,1,
5044_0_det6,number_letter,0.2537,0.0000,1,
5044_0_det7,arrow,0.2503,0.0000,1,
5044_0_det8,arrow,0.2744,0.0000,1,
5044_0_det9,number_letter,0.2600,0.0000,1,
5037_2_det0,freeform_bbox,0.3443,0.0654,1,5037_2_6
5037_2_det1,arrow,0.2728,0.0000,1,
5037_4_det0,arrow,0.2871,0.0000,1,
5037_6_det0,arrow,0.4624,0.7250,1,5037_6_19
5037_6_det1,number_letter,0.3015,0.0000,1,
5088_0_det0,number_letter,0.3606,0.0000,1,
5088_0_det1,number_letter,0.3467,0.0000,1,
5088_0_det2,number_letter,0.2606,0.0000,1,
5088_0_det3,arrow,0.2515,0.0000,1,
5069_0_det0,arrow,0.3417,0.0000,1,
5069_0_det1,number_letter,0.2594,0.0000,1,
5069_0_det3,number_letter,0.2531,0.0000,1,
5069_0_det4,number_letter,0.2922,0.0000,1,
5069_1_det0,arrow,0.4484,0.0000,1,
5069_1_det1,number_letter,0.2594,0.0000,1,
5069_1_det2,number_letter,0.2538,0.0000,1,
5069_1_det3,freeform_bbox,0.3176,0.0000,1,
5069_1_det4,number_letter,0.2947,0.0000,1,
5069_2_det0,arrow,0.3285,0.4084,1,5069_2_10
5069_2_det1,number_letter,0.2506,0.0000,1,
5069_2_det2,arrow,0.2576,0.0000,1,
5069_2_det4,number_letter,0.2759,0.0000,1,
5091_3_det0,arrow,0.2597,0.0000,1,
5091_3_det1,arrow,0.2581,0.0000,1,
5102_1_det0,number_letter,0.3414,0.0000,1,
5102_1_det1,number_letter,0.3119,0.0000,1,
5102_1_det2,number_letter,0.3204,0.0000,1,
5102_1_det3,arrow,0.3182,0.0008,1,5102_1_1
5102_1_det4,number_letter,0.2904,0.0000,1,
5102_1_det5,number_letter,0.2795,0.0000,1,
5112_0_det0,freeform_bbox,0.3372,0.0010,1,5112_0_2
5112_0_det1,arrow,0.2507,0.0000,1,
512_0_det0,freeform_bbox,0.3312,0.0000,1,
512_0_det1,number_letter,0.2718,0.0000,1,
512_0_det2,number_letter,0.2589,0.0000,1,
512_0_det4,number_letter,0.2577,0.0000,1,
512_0_det5,number_letter,0.2675,0.0000,1,
512_0_det6,number_letter,0.2816,0.0000,1,
512_0_det7,arrow,0.2682,0.0000,1,
512_0_det8,number_letter,0.2697,0.0000,1,
5120_0_det0,arrow,0.2876,0.1820,1,5120_0_0
5120_0_det1,arrow,0.2698,0.2733,1,5120_0_0
5115_9_det0,number_letter,0.2505,0.0000,1,
5115_9_det1,number_letter,0.2602,0.0000,1,
5115_9_det2,freeform_bbox,0.3005,0.0544,1,5115_9_9
5115_9_det3,arrow,0.2583,0.0000,1,
5126_0_det0,freeform_bbox,0.4367,0.0002,1,5126_0_1
5126_0_det1,arrow,0.4381,0.0000,1,
5126_0_det2,number_letter,0.2699,0.0000,1,
5126_1_det0,number_letter,0.2567,0.0000,1,
5126_1_det3,freeform_bbox,0.3079,0.0000,1,
5126_1_det4,number_letter,0.2705,0.0000,1,
5169_0_det0,arrow,0.5618,0.7467,1,5169_0_0
5169_0_det2,number_letter,0.2801,0.0000,1,
5207_0_det0,arrow,0.3692,0.0000,1,
5207_0_det1,number_letter,0.2733,0.0000,1,
5207_0_det2,arrow,0.2871,0.0000,1,
52_0_det0,arrow,0.2692,0.7278,2,52_0_2
52_0_det1,number_letter,0.2794,0.0000,2,
52_0_det2,number_letter,0.2546,0.0000,2,
52_0_det3,number_letter,0.2867,0.0000,2,
52_0_det4,number_letter,0.2615,0.0000,2,
52_0_det5,number_letter,0.2567,0.0000,2,
52_0_det6,number_letter,0.2624,0.0000,2,
52_0_det7,arrow,0.2522,0.5353,2,52_0_2
52_2_det0,arrow,0.2883,0.7021,1,52_2_14
52_2_det1,arrow,0.3793,0.6982,1,52_2_14
52_2_det2,number_letter,0.2641,0.0000,1,
52_2_det3,number_letter,0.3048,0.0000,1,
52_2_det4,number_letter,0.3162,0.0000,1,
52_2_det5,number_letter,0.2806,0.0000,1,
5252_1_det0,number_letter,0.2981,0.0000,1,
5252_2_det0,arrow,0.3685,0.0000,1,
5252_2_det1,arrow,0.3252,0.0000,1,
5252_2_det2,freeform_bbox,0.4326,0.0000,1,
5252_2_det3,number_letter,0.2542,0.0000,1,
5252_3_det0,arrow,0.3495,0.0000,1,
5252_3_det1,number_letter,0.2533,0.0000,1,
5252_3_det2,freeform_bbox,0.3027,0.0003,1,5252_3_18
5252_4_det0,number_letter,0.3503,0.3153,3,5252_4_21
5252_4_det1,number_letter,0.2535,0.2650,3,5252_4_21
5252_4_det2,arrow,0.2620,0.0000,3,
5252_4_det3,arrow,0.2625,0.0000,3,
5265_4_det0,number_letter,0.3092,0.2057,1,5265_4_4
5265_4_det1,arrow,0.2993,0.0000,1,
5265_12_det0,arrow,0.3008,0.0000,1,
5265_12_det1,number_letter,0.2719,0.0000,1,
5309_0_det0,arrow,0.4129,0.0000,1,
5309_0_det2,arrow,0.2602,0.0000,1,
5309_0_det3,number_letter,0.2567,0.0000,1,
5309_0_det4,number_letter,0.2896,0.0000,1,
5309_0_det5,number_letter,0.2586,0.0000,1,
5309_0_det6,number_letter,0.2548,0.0000,1,
5309_0_det7,number_letter,0.2501,0.0000,1,
5309_0_det8,number_letter,0.2663,0.0000,1,
5309_1_det0,arrow,0.4526,0.4207,1,5309_1_9
5309_1_det2,number_letter,0.3251,0.0000,1,
5309_1_det3,number_letter,0.2807,0.0000,1,
5309_1_det4,number_letter,0.2646,0.0000,1,
5309_1_det5,number_letter,0.2502,0.0000,1,
5309_1_det6,number_letter,0.2829,0.0000,1,
5309_1_det7,number_letter,0.2595,0.0000,1,
5309_1_det8,number_letter,0.2937,0.0000,1,
5309_1_det9,number_letter,0.2515,0.0000,1,
5309_2_det0,arrow,0.4976,0.0000,1,
5309_2_det2,number_letter,0.2802,0.0000,1,
5309_2_det3,number_letter,0.2928,0.0000,1,
5309_2_det4,number_letter,0.3319,0.0000,1,
5309_2_det5,number_letter,0.2571,0.0000,1,
5309_2_det6,number_letter,0.2961,0.0000,1,
5309_2_det7,number_letter,0.2877,0.0000,1,
5309_2_det8,number_letter,0.2824,0.0000,1,
5309_2_det9,number_letter,0.2633,0.0000,1,
5309_2_det10,number_letter,0.2993,0.0000,1,
5309_2_det11,number_letter,0.2750,0.0000,1,
5309_2_det12,number_letter,0.2845,0.0000,1,
5338_0_det0,number_letter,0.4384,0.3110,1,5338_0_0
5338_0_det1,number_letter,0.2533,0.3250,1,5338_0_0
5338_0_det2,number_letter,0.2741,0.0852,1,5338_0_0
5338_3_det0,number_letter,0.2847,0.0000,1,
5338_3_det1,number_letter,0.3094,0.0000,1,
5338_3_det2,number_letter,0.2584,0.0000,1,
5338_8_det0,number_letter,0.2825,0.0000,1,
5338_8_det1,number_letter,0.3030,0.0000,1,
5338_8_det2,number_letter,0.2545,0.0000,1,
5375_0_det0,arrow,0.2810,0.2533,1,5375_0_0
5375_2_det0,freeform_bbox,0.5009,0.0000,1,5375_2_2
5353_0_det0,arrow,0.3954,0.0000,1,
5353_0_det1,number_letter,0.3320,0.0000,1,
5353_0_det2,number_letter,0.3048,0.0000,1,
5353_0_det3,arrow,0.2530,0.0000,1,
5353_2_det0,number_letter,0.3168,0.0000,1,
5353_2_det1,number_letter,0.2992,0.0000,1,
5353_5_det0,number_letter,0.3179,0.0000,1,
5353_5_det1,number_letter,0.2999,0.0000,1,
5353_6_det0,freeform_bbox,0.3213,0.0000,1,
5353_6_det1,freeform_bbox,0.3505,0.0000,1,
5353_6_det2,number_letter,0.3311,0.0000,1,
5353_6_det3,number_letter,0.3030,0.0000,1,
5383_2_det0,arrow,0.3506,0.0000,1,
5383_2_det1,arrow,0.3164,0.0000,1,
5383_4_det0,number_letter,0.3903,0.4624,2,5383_4_19
5383_4_det1,number_letter,0.2869,0.4831,2,5383_4_19
5383_4_det3,number_letter,0.2583,0.3339,2,5383_4_19
5418_0_det0,number_letter,0.3327,0.2677,2,5418_0_1
5418_0_det1,freeform_bbox,0.3047,0.0129,2,5418_0_1
5418_0_det2,arrow,0.2510,0.0000,2,
5418_0_det3,number_letter,0.2698,0.3034,2,5418_0_1
5418_0_det4,arrow,0.2774,0.0000,2,
5415_0_det1,number_letter,0.2974,0.0000,1,
5415_0_det2,number_letter,0.2828,0.0000,1,
5415_0_det3,number_letter,0.2506,0.0000,1,
5415_0_det4,number_letter,0.2503,0.0000,1,
5443_6_det0,arrow,0.4121,0.0000,2,
5443_6_det1,number_letter,0.3031,0.2867,2,5443_6_13
5443_6_det2,number_letter,0.3103,0.0000,2,
5443_6_det3,number_letter,0.2552,0.0000,2,
5443_6_det4,number_letter,0.2563,0.0000,2,
5443_6_det5,number_letter,0.2688,0.0000,2,
5443_6_det6,number_letter,0.2608,0.2993,2,5443_6_13
5443_6_det7,number_letter,0.2525,0.0000,2,
5443_6_det8,freeform_bbox,0.3584,0.0000,2,
5443_6_det9,number_letter,0.2627,0.0000,2,
5443_6_det10,number_letter,0.2585,0.0000,2,
5443_6_det11,number_letter,0.2975,0.0792,2,5443_6_13
5453_0_det0,freeform_bbox,0.4776,0.0000,1,
5453_0_det1,number_letter,0.3017,0.0000,1,
5453_0_det2,number_letter,0.2880,0.0000,1,
543_4_det0,arrow,0.4695,0.6783,1,543_4_4
543_4_det1,freeform_bbox,0.3100,0.0000,1,
5473_2_det0,arrow,0.3315,0.0000,1,
5473_2_det1,arrow,0.2639,0.0000,1,
550_0_det0,arrow,0.5008,0.0000,1,
550_0_det1,number_letter,0.3624,0.0000,1,
550_0_det2,number_letter,0.3502,0.0000,1,
550_0_det3,number_letter,0.2921,0.0000,1,
5477_3_det0,arrow,0.3538,0.0000,1,
5477_3_det1,arrow,0.2835,0.7037,1,5477_3_11
5477_3_det2,arrow,0.2767,0.0000,1,
5477_6_det0,arrow,0.2978,0.0000,1,
5477_6_det1,number_letter,0.3190,0.0000,1,
5477_6_det2,number_letter,0.2625,0.0000,1,
5519_0_det0,arrow,0.3700,0.0000,1,
5519_0_det1,freeform_bbox,0.3255,0.0000,1,
5519_0_det2,arrow,0.3207,0.0000,1,
5530_3_det0,arrow,0.2836,0.0000,1,
5563_1_det0,arrow,0.4169,0.0000,1,
5563_1_det1,arrow,0.2626,0.0000,1,
5563_4_det0,number_letter,0.3495,0.0000,1,
5563_4_det1,number_letter,0.2803,0.0000,1,
5563_4_det2,number_letter,0.3332,0.0000,1,
5563_6_det0,arrow,0.4239,0.0000,1,
5563_6_det1,arrow,0.3076,0.0000,1,
5563_6_det2,number_letter,0.2548,0.0600,1,5563_6_13
5563_6_det3,number_letter,0.2887,0.0986,1,5563_6_13
5563_6_det5,number_letter,0.2510,0.0603,1,5563_6_13
5563_6_det6,number_letter,0.2550,0.0747,1,5563_6_13
5579_0_det0,freeform_bbox,0.3310,0.2145,1,5579_0_0
5579_0_det1,arrow,0.2822,0.0000,1,
5579_0_det2,arrow,0.2838,0.0000,1,
5579_0_det3,number_letter,0.3327,0.0000,1,
5579_0_det4,number_letter,0.2616,0.0000,1,
5579_0_det5,number_letter,0.2925,0.0000,1,
5579_0_det6,number_letter,0.2875,0.0000,1,
5579_0_det7,number_letter,0.2896,0.0000,1,
5579_0_det8,number_letter,0.2622,0.0000,1,
5579_0_det9,number_letter,0.3125,0.0000,1,
5579_0_det10,number_letter,0.2617,0.0000,1,
5579_0_det11,number_letter,0.2758,0.0000,1,
5579_0_det12,number_letter,0.2531,0.0000,1,
5579_0_det13,number_letter,0.2586,0.0000,1,
5579_1_det0,freeform_bbox,0.3055,0.0000,1,
5579_1_det1,arrow,0.3012,0.0000,1,
5579_1_det2,number_letter,0.3379,0.0000,1,
5579_1_det3,number_letter,0.2561,0.0000,1,
5579_1_det4,number_letter,0.2655,0.0000,1,
5579_1_det5,number_letter,0.3007,0.0000,1,
5579_1_det6,arrow,0.2724,0.0000,1,
5579_1_det7,number_letter,0.2970,0.0000,1,
5579_1_det8,number_letter,0.2734,0.0000,1,
5579_1_det9,number_letter,0.2881,0.0000,1,
5579_1_det10,number_letter,0.3169,0.0000,1,
5579_1_det11,number_letter,0.2727,0.0000,1,
5579_1_det12,number_letter,0.2674,0.0000,1,
5579_1_det13,number_letter,0.2882,0.0000,1,
5579_1_det14,number_letter,0.2738,0.0000,1,
5579_1_det15,number_letter,0.2509,0.0000,1,
5579_4_det0,arrow,0.3259,0.0000,1,
5579_4_det2,number_letter,0.3332,0.0000,1,
5579_4_det3,number_letter,0.2534,0.0000,1,
5579_4_det4,number_letter,0.2652,0.0000,1,
5579_4_det5,number_letter,0.2985,0.0000,1,
5579_4_det6,number_letter,0.2911,0.0000,1,
5579_4_det7,number_letter,0.2690,0.0000,1,
5579_4_det8,number_letter,0.2886,0.0000,1,
5579_4_det9,number_letter,0.2721,0.0000,1,
5579_4_det10,number_letter,0.3082,0.0000,1,
5579_4_det11,number_letter,0.2693,0.0000,1,
5579_4_det12,number_letter,0.2618,0.0000,1,
5579_4_det13,number_letter,0.2855,0.0000,1,
5579_4_det14,number_letter,0.2560,0.0000,1,
5579_4_det15,number_letter,0.2702,0.0000,1,
560_0_det0,arrow,0.4410,0.0000,1,
560_0_det1,freeform_bbox,0.3236,0.0019,1,560_0_1
560_0_det2,number_letter,0.3168,0.0000,1,
560_0_det3,number_letter,0.2967,0.0000,1,
560_0_det4,number_letter,0.3331,0.0000,1,
560_0_det5,number_letter,0.2624,0.0000,1,
560_0_det6,number_letter,0.2725,0.0131,1,560_0_1
5650_1_det0,arrow,0.3315,0.0000,1,
5650_1_det1,arrow,0.2983,0.0000,1,
5650_1_det2,number_letter,0.2699,0.0000,1,
567_3_det0,arrow,0.3299,0.0000,1,
567_3_det1,number_letter,0.2981,0.0000,1,
567_3_det2,arrow,0.2988,0.6544,1,567_3_15
567_3_det3,number_letter,0.2589,0.0000,1,
567_3_det4,number_letter,0.2643,0.0000,1,
567_3_det5,number_letter,0.2619,0.0000,1,
567_3_det6,number_letter,0.2586,0.0000,1,
567_3_det7,number_letter,0.2540,0.0000,1,
567_4_det0,arrow,0.4166,0.0000,1,
567_4_det1,number_letter,0.3003,0.0000,1,
567_4_det2,number_letter,0.2535,0.0000,1,
567_4_det3,number_letter,0.2656,0.0000,1,
567_4_det4,number_letter,0.2678,0.0000,1,
567_4_det5,number_letter,0.2602,0.0000,1,
567_4_det6,arrow,0.2504,0.0000,1,
5688_1_det0,freeform_bbox,0.4667,0.0000,1,
5688_1_det1,arrow,0.3725,0.0000,1,
5688_1_det2,number_letter,0.2561,0.0000,1,
5683_0_det1,number_letter,0.2584,0.0000,1,
5683_4_det0,freeform_bbox,0.4231,0.0795,1,5683_4_4
5683_4_det1,number_letter,0.2636,0.0000,1,
5683_4_det2,number_letter,0.2515,0.0000,1,
5697_0_det0,number_letter,0.2856,0.0000,1,
5697_0_det1,number_letter,0.2602,0.0000,1,
5697_0_det2,number_letter,0.2590,0.0000,1,
5697_0_det4,number_letter,0.2515,0.0000,1,
5697_0_det5,number_letter,0.2670,0.0000,1,
5770_1_det0,freeform_bbox,0.3159,0.0000,1,
5798_1_det0,arrow,0.3233,0.4485,1,5798_1_1
5798_1_det1,freeform_bbox,0.3162,0.0000,1,
5798_1_det2,number_letter,0.3030,0.4379,1,5798_1_1
5798_1_det3,arrow,0.2705,0.0000,1,
5798_1_det4,arrow,0.2666,0.3810,1,5798_1_1
5829_1_det0,arrow,0.3924,0.0000,1,
5829_1_det1,number_letter,0.2762,0.0000,1,
5829_1_det2,number_letter,0.2656,0.0000,1,
5829_1_det3,number_letter,0.2841,0.0000,1,
5829_1_det4,number_letter,0.2721,0.0000,1,
5829_1_det5,number_letter,0.2527,0.0000,1,
580_0_det0,number_letter,0.2762,0.0000,1,
580_0_det1,arrow,0.2618,0.0000,1,
580_15_det0,arrow,0.2881,0.4846,1,580_15_15
580_15_det2,arrow,0.3635,0.0081,1,580_15_15
580_15_det3,number_letter,0.3075,0.3908,1,580_15_15
5846_1_det0,arrow,0.4814,0.0000,1,
5846_1_det1,number_letter,0.3041,0.0000,1,
5846_1_det2,number_letter,0.2941,0.0000,1,
5846_1_det3,number_letter,0.3012,0.0000,1,
5846_1_det4,freeform_bbox,0.3880,0.0000,1,
5846_1_det5,number_letter,0.3046,0.0000,1,
5846_1_det6,number_letter,0.2732,0.0000,1,
5846_1_det7,number_letter,0.3051,0.0000,1,
5846_1_det8,number_letter,0.2546,0.0000,1,
5846_1_det9,number_letter,0.2682,0.0000,1,
5846_1_det10,number_letter,0.2563,0.0000,1,
5846_1_det11,number_letter,0.2919,0.0000,1,
5846_1_det12,number_letter,0.2574,0.0000,1,
5846_1_det13,number_letter,0.2536,0.0000,1,
5846_1_det14,number_letter,0.2773,0.0000,1,
577_5_det1,number_letter,0.2775,0.0000,1,
577_5_det2,number_letter,0.2816,0.0000,1,
577_5_det3,number_letter,0.2708,0.0000,1,
577_5_det4,number_letter,0.2760,0.0000,1,
577_5_det5,number_letter,0.2669,0.0000,1,
577_5_det6,number_letter,0.2752,0.0000,1,
577_5_det7,number_letter,0.2545,0.0000,1,
577_5_det8,number_letter,0.2524,0.0000,1,
577_5_det9,number_letter,0.2728,0.0000,1,
577_5_det10,number_letter,0.2813,0.0000,1,
577_5_det11,number_letter,0.2825,0.0000,1,
577_5_det12,number_letter,0.2781,0.0000,1,
577_5_det13,number_letter,0.2768,0.0000,1,
577_5_det14,number_letter,0.2616,0.0000,1,
577_5_det15,number_letter,0.2605,0.0000,1,
577_5_det16,number_letter,0.2591,0.0000,1,
577_8_det1,number_letter,0.2857,0.0000,1,
577_8_det2,number_letter,0.2764,0.0000,1,
577_8_det3,number_letter,0.2764,0.0000,1,
577_8_det4,number_letter,0.2693,0.0000,1,
577_8_det5,number_letter,0.2759,0.0000,1,
577_8_det6,number_letter,0.2702,0.0000,1,
577_8_det7,number_letter,0.2564,0.0000,1,
577_8_det8,number_letter,0.2526,0.0000,1,
577_8_det9,number_letter,0.2856,0.0000,1,
577_8_det10,number_letter,0.2788,0.0000,1,
577_8_det11,number_letter,0.2800,0.0000,1,
577_8_det12,number_letter,0.2799,0.0000,1,
577_8_det13,number_letter,0.2516,0.0000,1,
577_8_det14,number_letter,0.2775,0.0000,1,
577_8_det15,number_letter,0.2662,0.0000,1,
577_8_det16,number_letter,0.2603,0.0000,1,
577_8_det17,number_letter,0.2558,0.0000,1,
5752_13_det0,arrow,0.2690,0.0000,1,
5752_23_det0,arrow,0.4312,0.6623,1,5752_23_23
5752_23_det2,arrow,0.2707,0.0002,1,5752_23_23
5752_38_det0,arrow,0.4864,0.6006,1,5752_38_38
5752_41_det0,arrow,0.2781,0.0000,1,
5882_0_det0,freeform_bbox,0.4593,0.0000,2,
5882_0_det1,number_letter,0.3240,0.0130,2,5882_0_0
59_0_det0,freeform_bbox,0.3322,0.0000,1,
59_0_det2,number_letter,0.2755,0.2159,1,59_0_2
59_0_det3,number_letter,0.2911,0.1416,1,59_0_2
59_0_det4,arrow,0.3314,0.0000,1,
59_0_det5,number_letter,0.2671,0.0734,1,59_0_2
59_0_det6,number_letter,0.2592,0.0875,1,59_0_2
59_1_det0,arrow,0.3690,0.0000,1,
59_1_det1,number_letter,0.3862,0.3397,1,59_1_5
59_1_det2,arrow,0.3207,0.0000,1,
59_1_det3,number_letter,0.2622,0.3278,1,59_1_5
5888_1_det0,arrow,0.2770,0.0000,1,
5888_1_det1,number_letter,0.3718,0.3321,1,5888_1_5
5888_1_det2,arrow,0.2843,0.0000,1,
5888_1_det3,number_letter,0.2907,0.0881,1,5888_1_5
5888_6_det0,number_letter,0.3757,0.0000,1,
5888_6_det1,arrow,0.4106,0.6938,1,5888_6_25
5888_6_det2,arrow,0.2757,0.0000,1,
5888_6_det3,number_letter,0.2957,0.0000,1,
5888_6_det4,number_letter,0.3390,0.0000,1,
5888_6_det5,number_letter,0.2800,0.0000,1,
5888_6_det6,number_letter,0.3144,0.0000,1,
5934_0_det0,arrow,0.3688,0.0000,1,
5934_0_det1,number_letter,0.3019,0.0000,1,
5934_0_det2,freeform_bbox,0.3014,0.0000,1,
5934_0_det3,number_letter,0.2947,0.0000,1,
5934_0_det4,number_letter,0.2976,0.0000,1,
5934_0_det5,number_letter,0.2756,0.0000,1,
5934_0_det6,number_letter,0.2769,0.0000,1,
5934_0_det7,number_letter,0.2720,0.0000,1,
5934_0_det8,arrow,0.2995,0.0000,1,
5934_0_det9,arrow,0.2767,0.0000,1,
5934_2_det0,arrow,0.4556,0.0000,1,
5934_2_det1,freeform_bbox,0.3327,0.0000,1,
5934_2_det2,number_letter,0.2620,0.0000,1,
5934_2_det3,number_letter,0.2765,0.0000,1,
5934_2_det4,number_letter,0.2748,0.0000,1,
5902_11_det0,arrow,0.3815,0.0000,1,
5902_11_det1,number_letter,0.2802,0.0000,1,
5902_11_det2,number_letter,0.2522,0.0000,1,
5902_11_det3,number_letter,0.2641,0.0000,1,
5902_11_det4,number_letter,0.2561,0.0000,1,
5902_11_det5,arrow,0.2766,0.0000,1,
5902_13_det0,arrow,0.3811,0.0000,1,
5902_13_det1,number_letter,0.2812,0.0000,1,
5902_13_det2,number_letter,0.2509,0.0000,1,
5902_13_det3,number_letter,0.2636,0.0000,1,
5902_13_det4,number_letter,0.2555,0.0000,1,
5902_13_det5,arrow,0.2722,0.0000,1,
5902_18_det0,arrow,0.3788,0.0000,1,
5902_18_det1,number_letter,0.2765,0.0000,1,
5902_18_det2,number_letter,0.2605,0.0000,1,
5902_18_det3,arrow,0.2617,0.0000,1,
5902_21_det0,arrow,0.3832,0.0000,1,
5902_21_det1,number_letter,0.2796,0.0000,1,
5902_21_det2,number_letter,0.2621,0.0000,1,
5902_21_det3,number_letter,0.2528,0.0000,1,
5902_21_det4,number_letter,0.2519,0.0000,1,
5902_21_det5,arrow,0.2647,0.0000,1,
6036_12_det0,number_letter,0.3571,0.5488,1,6036_12_12
6036_12_det1,number_letter,0.2918,0.1047,1,6036_12_12
6036_12_det2,arrow,0.2592,0.0000,1,
6043_3_det0,arrow,0.4141,0.0000,1,
6043_3_det1,freeform_bbox,0.3284,0.0000,1,
6043_3_det2,number_letter,0.2872,0.0000,1,
6043_3_det3,number_letter,0.2619,0.0000,1,
6043_3_det4,number_letter,0.3170,0.0000,1,
6043_3_det5,number_letter,0.2581,0.0000,1,
6043_3_det6,number_letter,0.2547,0.0000,1,
6043_5_det0,arrow,0.2986,0.0000,1,
6043_5_det2,number_letter,0.2847,0.0000,1,
6043_5_det3,arrow,0.2892,0.4479,1,6043_5_22
6043_5_det4,number_letter,0.2603,0.0000,1,
6043_5_det5,number_letter,0.3139,0.0000,1,
6043_5_det6,number_letter,0.2589,0.0000,1,
6043_5_det7,number_letter,0.2590,0.0000,1,
6043_7_det0,arrow,0.4175,0.0000,1,
6043_7_det1,number_letter,0.2874,0.0000,1,
6043_7_det2,freeform_bbox,0.3083,0.0000,1,
6043_7_det3,number_letter,0.2640,0.0000,1,
6043_7_det4,number_letter,0.3156,0.0000,1,
6043_7_det5,number_letter,0.2592,0.0000,1,
6089_4_det0,number_letter,0.3151,0.0000,1,
6089_4_det1,number_letter,0.2618,0.0000,1,
6089_4_det2,number_letter,0.2797,0.0000,1,
6089_4_det3,number_letter,0.3065,0.0000,1,
6089_4_det4,number_letter,0.2672,0.0000,1,
6089_4_det5,number_letter,0.2632,0.0000,1,
6089_4_det6,number_letter,0.2574,0.0000,1,
6089_4_det7,number_letter,0.2641,0.0000,1,
6089_5_det0,arrow,0.3471,0.0000,1,
6089_5_det1,number_letter,0.2652,0.0000,1,
6089_5_det2,number_letter,0.2615,0.0000,1,
6089_6_det0,number_letter,0.3081,0.0000,1,
6089_6_det1,number_letter,0.2576,0.0000,1,
6089_6_det2,number_letter,0.3048,0.0000,1,
6089_6_det3,number_letter,0.2785,0.0000,1,
6089_6_det4,number_letter,0.2650,0.0000,1,
6089_6_det5,number_letter,0.2565,0.0000,1,
6089_6_det6,number_letter,0.2836,0.0000,1,
6089_6_det7,number_letter,0.2648,0.0000,1,
6089_6_det8,number_letter,0.2595,0.0000,1,
6116_0_det0,freeform_bbox,0.5126,0.0000,1,
6116_0_det1,number_letter,0.3916,0.0000,1,
6116_0_det2,number_letter,0.3470,0.0000,1,
6116_0_det3,number_letter,0.3217,0.0000,1,
6116_0_det4,arrow,0.3396,0.0000,1,
6116_0_det5,number_letter,0.2946,0.0000,1,
6116_0_det6,arrow,0.3348,0.6279,1,6116_0_0
6116_0_det7,arrow,0.3512,0.0000,1,
6116_0_det8,number_letter,0.3053,0.0000,1,
6116_0_det9,number_letter,0.2611,0.0000,1,
6116_1_det0,arrow,0.5266,0.7175,1,6116_1_4
6116_1_det1,number_letter,0.3772,0.0000,1,
6116_1_det2,number_letter,0.3303,0.0000,1,
6116_1_det3,number_letter,0.2983,0.0000,1,
6116_1_det4,number_letter,0.2597,0.0000,1,
6116_1_det5,number_letter,0.3185,0.0000,1,
6116_1_det6,freeform_bbox,0.3299,0.0000,1,
6116_1_det7,number_letter,0.3242,0.0000,1,
6116_1_det8,number_letter,0.2617,0.0000,1,
6116_1_det9,number_letter,0.2554,0.0000,1,
6175_0_det0,arrow,0.5472,0.5417,1,6175_0_2
6175_0_det1,freeform_bbox,0.3184,0.1177,1,6175_0_2
6198_1_det0,arrow,0.4868,0.7199,1,6198_1_1
6198_1_det1,number_letter,0.3495,0.0000,1,
6198_1_det2,number_letter,0.3227,0.0000,1,
6198_1_det4,number_letter,0.2956,0.0000,1,
6198_1_det5,number_letter,0.2987,0.0000,1,
6198_1_det6,number_letter,0.3176,0.0000,1,
6198_1_det7,number_letter,0.3202,0.0000,1,
6198_1_det8,number_letter,0.3071,0.0000,1,
6198_1_det9,number_letter,0.3004,0.0000,1,
6198_1_det10,number_letter,0.2633,0.0000,1,
6198_1_det11,number_letter,0.2715,0.0000,1,
6198_1_det12,number_letter,0.2513,0.0000,1,
6198_3_det0,number_letter,0.3411,0.0000,1,
6198_3_det2,number_letter,0.3211,0.0000,1,
6198_3_det3,number_letter,0.2855,0.0000,1,
6198_3_det4,number_letter,0.2904,0.0000,1,
6198_3_det5,number_letter,0.3128,0.0000,1,
6198_3_det6,number_letter,0.3142,0.0000,1,
